group,Source,sample_id,CO2,Landuse,Alcohol,Beta-carotene,Calcium,Carbo,Cholesterol,Copper,DHA,Dietary fibre,DPA,EPA,Fat,Folate,Iodine,Iron,Kilocalories,Kilojoules,Magnesium,Mono+Di,MuFa,Niacin,Omega-3,Omega-6,Phosphorus,Potassium,Protein,PuFa,Retinol,Riboflavin,Salt,SatFa,Selenium,Sodium,Starch,Sugar,Thiamin,TransFa,Vitamin A,Vitamin B12,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Zinc
Norway,Aperitif,Christmas Ribbe,0.691964450480312,1.0677726069614397,0,2.507102750498409,13.396955740002708,1.515605571533807,25.695907456494375,0.055434892672542334,0,0.9666472969628412,0.02234426735347337,0,19.668332407345513,10.287666863983539,0.2841304263915565,0.9701596212625594,214.78244789501983,888.0487707624752,16.231478600281797,0.37914832307015184,8.494654254774368,3.5873803750025894,0.24944095207691547,2.3367093534425054,105.50841416753366,242.00353322859513,8.035227343970355,2.5469337351877974,8.379100257552514,0.0672780133786163,429.48439945565985,7.3909264974511055,5.262305717829595,289.7432340611575,0.024831847014275942,0,0.22792762372014203,0.05586066838368342,13.071105974491047,0.22344267353473368,0.32054835402284626,8.287301538231596,0.22344267353473368,0.7827011118863783,1.1268692546664465
Norway,Tine,Christmas Ribbe 2,0.9013153371862124,1.4018934149053355,0,0.38151769388173085,5.757695579251135,2.8241809925696586,33.95040657457004,0.058511145512549656,0,0.2909311821568472,0.02952209267353916,0,25.925934789387547,4.331147468388297,0.3290486321122873,0.8654768648275633,287.14803484344986,1187.9045273974245,21.692938868971726,0.2767699878405881,11.219256707511711,4.959589236983063,0.3192692728524061,3.085120662328149,139.67766672140553,320.8980306919056,10.506427144088109,3.33870327898193,11.070784752577186,0.08627842654626573,0.6717383161705418,9.744013565401582,6.6486243627379515,272.1186714320245,2.5474110047290703,0,0.2993417864925355,0.07380523168384791,11.102783010773718,0.29522092673539163,0.3879819804526844,2.11082962615805,0.29522092673539163,1.0507410967826452,1.4530965907518352
US,allrecipes,citrus marinated cuban pork chops,0.8003592802331574,1.237158101354537,0,73.60459201812125,66.76262023946146,1.8185967066203295,30.654900734369868,0.04830577854155275,0,0.6664858823962871,0.012324910554186795,6.537142430187903e-4,18.427398359979865,9.570314784169494,2.176940823262658,0.6769562115748811,226.60802079774916,939.6373361529562,17.772042604179397,1.6809535410069285,9.711902911256457,3.6214308235865498,0.17655162123220522,1.6556010735101607,144.12608963798704,242.52752734082645,13.022642519858735,1.8161849986127638,20.282445628029052,0.08230793831656512,0.15925798554772183,5.678615431538471,5.671445654728438,66.37052148619196,0.13764316561340084,0.038133330842762776,0.32491828121020494,0.03922285458112742,26.380752108042305,0.3604080383826623,0.29218426623490695,13.254661568171734,0.11017482068149213,1.7585933700144099,1.3319284961792308
Norway,Kolonialen,Classic lamb stew with mashed potatoes,0.5330917867399881,0.9109277898594799,0,614.8893967656462,30.94473694306061,6.869912110467816,10.087768341437373,0.07858330215274918,0.003350026846471523,1.23032094477703,0.008584443794083277,0.006867555035266622,4.087437885290291,19.128686575520153,4.641337274971836,0.7614435976495735,86.14234137367336,360.3129226448362,20.178615618914353,2.3702521352803627,1.8692566585084895,1.5604654594587553,0.0844417792615419,0.2242634830482015,72.77820504010816,307.94755094771455,4.857847840244968,0.33035484596276865,5.506606628887566,0.07207757037187743,0.42099310466063516,1.4869911787986139,0.8931851631622061,166.11043008944597,4.460654495938369,0.06141715885197792,0.06449645394769402,0.07537560404560927,56.551579307640885,0.4007469615091559,0.10232800265631113,5.205569494211582,0.06923388816041147,0.5343848380497443,0.90700551382928285
Norway,Aperitif,Classic lutefish muffler,0.47765769151322823,0.4453692352075588,0,27.126531123221774,55.00167036582383,5.0191657564134,77.35881538922297,0.022198273313477228,0.05067050731366202,0.15015978574647204,0.0025887520766516695,0.012426009967928014,6.7159667026862335,13.824981985355102,69.78702461338307,0.416492937905814,111.5183533312046,465.61449122075874,14.228592075629644,1.6780853614774338,1.782940600869792,0.4668929029643335,0.10209091180559007,0.42631165201191534,119.31366010721105,179.53345553585015,7.686474732024413,0.5418966613006447,71.22519880227627,0.1320599020701655,1.4450989370108875,3.5464584334636653,8.831865149305163,573.5974366001597,3.297198172191127,0,0.05283894912028988,0.10355008306606678,73.29964220655799,0.8460041786497656,0.06188629338279941,0.0051626144405693564,1.4980245350224326,1.093820589337812,0.47851914757103814
Norway,Aperitif,Club steak with cheese baked potatoes,0.8514571052636046,1.1628976092893144,0,50.64392159609992,216.39072345593289,6.567600928201401,27.58126623803746,0.06830613462894335,0,1.0992095785965077,0.009731609986104726,0.004520489799997035,10.924447767827937,22.79797410778643,8.525470591423206,0.6472710868080447,167.72907450955654,698.581731173495,24.037317601152743,2.269103187785292,3.0533195786057785,1.2167860154647818,0.14769320236157177,0.3985884282599357,197.00466760705936,272.2294885869228,10.246583543140074,0.5740890813702149,75.61147036300595,0.10700545921929742,0.7478188511116733,6.08506460569233,3.8482187659521316,300.9175270566936,4.298497740416107,0,0.060275281763185126,0.21346757388874882,79.91099450774512,0.7427415879717348,0.1378347727019463,5.474815424440852,0.21346757388874882,0.4799319777961887,1.8928849015077986
Norway,Tine,"Cod With Bacon, Spinach And Rotmoss",0.5155311003817287,0.3607807203465171,0,486.2712466915736,23.17588021837916,4.872686608899005,40.4688911903416,0.08084862982981064,0.0650021090772208,0.9138620806324502,0.012695724429144687,0.038645785162316426,7.919783683899314,36.557128696875935,115.40754179987921,0.5663149739404387,131.48731966913672,549.3354432569357,31.37178794204529,1.050317345501762,2.4224924119242055,1.9812737112490786,0.19289674535582466,0.5071286778323447,120.35527270892165,418.01321529695144,9.772069469734506,0.7233601646889373,46.13118428574013,0.07057555114520196,1.0863731394019107,3.972788555566171,9.908801850528793,442.0592020673718,3.8223692633972424,0,0.10542319134329335,0.11680066474813111,86.58526654832136,0.6241218129367527,0.18412400612314792,9.062208097523477,1.2314852696270346,0.8104528342728698,0.5415362524824109
Norway,Kolonialen,Cod with pesto and pasta mix,0.2359941748002493,0.2607816654337957,0,327.0835849287277,45.72580990196823,21.715382872397612,11.983403336638705,0.13100462466882393,0.014655222340554963,2.526959758862278,0.0023379437293653974,0.00928430123576501,10.10029936882241,33.92907555782494,27.877831977545043,0.6999291257484415,211.57208893828542,885.5442567793658,32.06638483347906,1.2581867947965475,5.614636940001764,1.3473174014634934,0.11430882017293689,1.014660709133903,115.83004383308247,294.98532628441114,7.189606928985397,1.1916742878041937,23.285705864790113,0.06548464631553291,0.49504872278796763,2.5032303215828318,4.171444073297461,204.523741519947,20.462776212422728,0,0.10203335825487146,0.061722453186314835,50.558098773668945,0.183701837324889,0.0883919545923518,25.070479816063443,0.3895423463026541,1.756014153088182,0.7780418347771821
US,allrecipes,comforting chicken casserole,0.4161928994707246,0.5765005028362282,0,28.579861432108544,24.6443191200626,10.319218688257477,21.42331319136594,0.03868907918894702,0.0058433831321423714,0.4098153586649099,0.007666481510688468,0.0043801702689080626,3.890782331745263,6.19481610888716,6.291961015187761,0.2109686747205571,111.08131119148416,466.85141723068597,15.558191240882453,0.8856422462633099,0.9322598438672038,2.9898666761473214,0.043576100872483654,0.20611233751481853,112.13687307918872,192.56988109572166,8.551426544886622,0.26153140575513195,30.375476911433605,0.07830445787127846,353.40613885703834,2.1958072183627957,3.4644056761237065,326.2181911898367,8.23000170814347,0.03977708897945362,0.0967036618996613,0.07292393514184387,32.924142072125406,0.17876193341460273,0.28813988330951706,1.3791759571957256,0.3937746722676777,0.3400949219101451,0.4195903970163302
Norway,Aperitif,"Confit of turkey thighs, turkey sausage with truffle, spinach jelly, onion coulis and orange sauce",0.5469848841106134,0.7869025870583274,0,671.5375925392628,34.860495669261525,3.6929572535359436,41.21030718887235,0.0551985532733731,0.01256542404151196,0.5525626102249818,0.006782473204225205,0.004479859248618138,19.849631609851084,38.071998633404164,3.7590699211031673,0.5599854859856118,219.79061982453325,918.5773719327091,24.73939883536225,3.557470196638754,10.175467169759127,1.7192823971170619,0.08795512276587723,0.4701210736106982,73.32199353656287,258.1226638327113,6.300142873177869,2.1659453965633055,42.41258980738974,0.10592289194487114,1.1085414292468065,6.425746098974025,3.394256388349026,345.4715683056349,0.06520453168016145,1.0558261533346278,0.10353521919825538,0.09424068031133968,103.16838101832667,0.22317906564639992,0.1702243886562935,10.702007364086942,0.13707735318013048,0.7515975559465309,0.6556399843196751
Norway,Tine,Coq Au Vin,0.36487068372030007,0.5297866056902447,0.8710648371303453,11.313323248756303,5.972483450525763,2.0671186783856363,24.210611996594206,0.05941732041036992,0.0031757572187043836,0.3857763421240159,0.004877055728724589,2.722077616032329e-4,4.57421959273055,4.064074049994425,5.324955885597579,0.4052350623453276,83.80560382103828,349.35031392262664,13.13215251518492,0.22500604929754087,1.9530977667931142,2.519437073701361,0.08370595484559427,0.8470842365853112,79.63255319020804,168.5455960722266,6.877633782217719,0.9155778245271118,12.664466108590409,0.06324756117179887,1.3010292058013442,1.6450510223887398,3.8508079901571413,317.22161908875415,1.713175113291047,0.08160805017168468,0.0827443557581505,0.01587878609352192,18.603970416073086,0.1050268280185807,0.16383152483522856,1.3094220403880172,0.20415582120242468,0.490481902440828,0.4737389923548775
Norway,Kolonialen,Côte de boeuf with maître sauce and baked beets,1.6609052735454632,2.5033379531576414,0,285.4397416230202,25.94932647719253,3.1189756469382734,49.692715602148134,0.058842931469462255,0.0355071684886418,1.060127565103075,0.01981612738094827,0.032522334084436715,19.466185241740636,20.841913243546703,5.483861412318006,1.3101861637214438,222.41740872194217,920.4524817621225,17.039062782460807,2.878109331054355,6.78596747610694,1.6165908132905282,0.23587961905622673,0.6405999931555023,80.26532575250162,281.5397438605874,8.162721031387832,0.8438381874632015,107.7622981702114,0.06300459895169379,0.496974356800852,9.99649861982539,4.0574449317113945,199.22857735727982,0.09490799482388938,0.4631369802866321,0.029234241653358677,0.3480041991076155,131.4664908885181,0.7702150983233844,0.20885239815547732,5.233097015890241,1.4784794646254402,1.1622269764239703,1.8222684169520473
Norway,Tine,Cottage Cheese-Taco,0.33541609282487006,0.38002866394395957,0,136.82016213003817,97.44037477443058,19.69003646488107,8.083279469328211,0.2599385371564408,0,5.795433971571028,0.00156554677682608,9.935200699088586e-4,6.492206010539232,48.151023179422076,4.38599285955472,2.211125900471442,191.30875359963687,802.352444990802,55.801587695029056,2.697119787588044,2.7690037892563435,1.3428306131581726,0.18596896695599083,0.6370653686736537,200.4201213107829,536.211967331018,10.71744583719602,0.8607469881117928,30.96957466092759,0.14499076056112375,117.0941129911631,2.2573846424359645,6.825571943576331,272.61148656067996,16.778730952653465,0,0.22800674953407404,0.05418839281845362,69.40716979139538,0.21133437089249346,0.19516377632848309,3.449182684495309,0.09032000635535076,0.864018246202577,1.4122353233526408
